Client_ID,Auto_Insurance_Contract,Health_Insurance_Contract,Home_Insurance_Contract,Life_Insurance_Contract,Coverage_Amount,Contract_Duration_Years,Assurance_Cost_Per_Month,Creditworthiness,Claims_History_Count,Last_Reported_Claim_Type,Last_Reported_Claim_Date,Last_Claim_Resolution_Type,Claim_Rate,Customer_Tenure_Years,Is_Premium_Client,Health_History,Risk_Profile,Recent_Life_Event,Recent_Life_Event_Date,Age,Annual_Income,Employment_Status,Has_Kids,Homeownership_Status,Type_of_Housing,Has_Car,Location,Primary_Transportation_Mode,Last_Interaction_Date,Last_Contract_Change_Date
2166,0,1,0,1,84280,4,496,Poor,3,Damage,09/12/2023,Standard,0.6,7,False,Fragile,Poor,Job Change,13/07/2023,30,85950,Unemployed,True,Own,Single-family home,False,Urban,Biking,10/09/2023,407
2167,0,0,0,1,79581,3,321,Excellent,0,,,,,3,False,Medium,Medium,Marriage,31/01/2024,42,68978,Unemployed,False,Own,Apartment,False,Urban,Car,13/05/2024,223
2168,0,0,0,1,92506,9,229,Average,2,,,Conflicting,0.46,12,False,Medium,Medium,,,62,66110,Unemployed,True,Rent,Townhouse,False,Urban,Public transportation,07/01/2023,192
2169,0,1,0,0,74015,6,710,Average,0,Damage,02/11/2023,,,12,False,Medium,Poor,,,68,73138,Unemployed,True,Own,Single-family home,False,Urban,Car,22/03/2025,154
2170,0,1,1,1,53857,1,286,Poor,0,Damage,09/06/2024,,,4,True,Medium,High,Moved,18/10/2024,36,156861,Unemployed,False,Rent,Single-family home,True,Suburban,Public transportation,04/09/2024,134
2171,1,0,0,0,11612,6,810,Average,2,Accident,03/07/2023,Conflicting,0.07,17,False,Good,Poor,Job Change,09/05/2023,63,72250,Unemployed,True,Rent,Townhouse,True,Suburban,Car,18/09/2024,231
2172,0,1,1,1,16263,5,179,Excellent,3,Damage,26/03/2024,Fast,0.25,5,False,Medium,Poor,Job Change,17/03/2024,53,405231,Unemployed,True,Rent,Apartment,False,Urban,Car,30/12/2024,209
2173,0,1,0,0,42287,6,428,Poor,2,Damage,23/08/2024,Conflicting,0.34,6,False,Fragile,Poor,Marriage,25/07/2024,62,74108,Unemployed,True,Own,Apartment,True,Suburban,Car,04/06/2024,200
2174,0,0,0,1,86505,0,247,Average,0,,,,,0,False,Medium,Poor,Marriage,29/10/2024,25,65671,Unemployed,True,Rent,Apartment,False,Suburban,Walking,05/05/2023,321
2175,0,1,1,0,46802,4,755,Poor,1,Damage,14/04/2023,Conflicting,0.93,4,False,Medium,Medium,Job Change,21/03/2024,46,1749980,Unemployed,True,Own,Apartment,False,Urban,Public transportation,21/03/2025,194
2176,1,1,0,1,81369,7,946,Good,4,Accident,09/03/2024,Conflicting,0.66,12,False,Unknown,Medium,,,70,73538,Unemployed,True,Own,Apartment,False,Rural,Walking,26/02/2024,443
2177,0,1,0,1,71594,8,914,Excellent,3,Damage,24/08/2023,Conflicting,0.13,16,False,Medium,Poor,New Baby,31/10/2023,49,56729,Unemployed,True,Rent,Single-family home,True,Suburban,Public transportation,29/02/2024,302
2178,1,1,1,0,91879,4,706,Good,4,Accident,05/06/2024,Conflicting,0.11,14,False,Medium,Medium,,,68,65628,Unemployed,True,Own,Single-family home,False,Urban,Biking,02/12/2024,502
2179,0,1,1,1,35370,9,330,Good,4,Damage,22/06/2024,Fast,0.44,10,False,Medium,Poor,Job Change,16/12/2024,61,185336,Unemployed,True,Own,Townhouse,True,Urban,Public transportation,02/12/2024,302
2180,0,1,0,0,47975,0,295,Good,2,Damage,28/08/2023,Conflicting,0.29,0,True,Good,Poor,Marriage,24/01/2025,35,50575,Unemployed,True,Own,Single-family home,False,Suburban,Public transportation,24/02/2025,307
2181,1,1,1,0,32436,3,894,Average,4,Accident,28/09/2024,Conflicting,0.37,3,False,Fragile,Poor,Job Change,21/07/2023,23,91943,Unemployed,True,Rent,Apartment,False,Urban,Car,28/08/2024,223
2182,1,0,1,1,61490,8,710,Good,4,Accident,10/06/2023,Standard,0.81,9,False,Fragile,High,New Baby,09/12/2023,35,1382909,Unemployed,True,Own,Townhouse,True,Suburban,Public transportation,08/04/2023,349
2183,0,1,0,1,22647,9,678,Poor,3,Damage,20/03/2024,Standard,0.51,10,False,Medium,Medium,Job Change,21/12/2023,36,74250,Unemployed,True,Own,Apartment,True,Urban,Car,12/03/2024,247
2184,1,0,1,1,12861,5,361,Excellent,2,Accident,10/01/2024,Fast,0.87,8,False,Medium,Poor,Moved,28/10/2024,39,71338,Unemployed,False,Own,Apartment,False,Urban,Walking,19/05/2023,362
2185,1,0,0,0,37840,2,794,Poor,3,Accident,10/01/2025,Fast,0.05,2,False,Good,Medium,Job Change,09/02/2023,54,206506,Unemployed,True,Rent,Single-family home,False,Urban,Public transportation,11/02/2023,248
2186,0,0,1,0,58707,3,793,Poor,1,Theft,22/12/2023,Fast,0.4,16,False,Unknown,Medium,Marriage,10/08/2023,49,65598,Unemployed,False,Rent,Apartment,False,Urban,Public transportation,02/06/2025,364
2187,1,0,0,1,98401,6,201,Poor,0,Accident,15/07/2023,,,11,False,Unknown,Medium,,,58,39569,Unemployed,True,Own,Apartment,False,Urban,Walking,20/06/2023,183
2188,1,1,1,0,63266,1,989,Excellent,4,Accident,14/06/2023,Standard,0.87,1,True,Unknown,Medium,Job Change,14/02/2024,20,70734,Unemployed,False,Own,Single-family home,False,Suburban,Public transportation,12/01/2023,348
2189,0,1,0,0,39704,9,473,Average,2,Damage,23/03/2024,Fast,0.13,9,False,Medium,High,New Baby,14/08/2023,45,7888594,Unemployed,True,Own,Apartment,True,Urban,Public transportation,25/03/2024,336
2190,1,0,1,1,36488,2,922,Poor,1,Accident,15/03/2025,Standard,0.94,5,False,Good,Poor,,,27,5443050,Unemployed,True,Own,Apartment,False,Urban,Public transportation,28/12/2024,351
2191,0,1,1,1,91622,4,481,Poor,4,Damage,02/11/2024,Conflicting,0.07,4,False,Unknown,High,,,68,2607768,Unemployed,True,Own,Single-family home,False,Urban,Biking,19/02/2025,106
2192,1,0,0,0,48915,3,150,Good,0,Accident,14/02/2024,,,9,False,Good,Poor,,,52,923336,Unemployed,True,Own,Single-family home,True,Urban,Public transportation,20/07/2024,320
2193,0,1,1,1,65884,9,965,Poor,1,Damage,28/02/2025,Conflicting,0.62,9,False,Good,Medium,Job Change,28/09/2023,46,5629308,Unemployed,True,Own,Townhouse,True,Suburban,Car,05/08/2023,303
2194,1,0,1,0,33223,6,836,Average,3,Accident,16/03/2025,Standard,0.08,12,False,Good,Poor,New Baby,19/01/2025,32,1594255,Unemployed,True,Own,Apartment,True,Suburban,Car,01/02/2024,288
2195,1,0,1,1,63773,4,946,Poor,4,Accident,04/06/2023,Standard,0.99,15,False,Unknown,High,Marriage,24/08/2024,50,73564,Unemployed,True,Rent,Single-family home,False,Urban,Biking,11/03/2023,42
2196,1,1,0,0,90432,1,205,Average,2,Accident,18/06/2024,Standard,0.73,4,False,Medium,High,Job Change,25/05/2023,24,71422,Unemployed,True,Own,Apartment,False,Urban,Biking,02/03/2025,389
2197,0,1,1,0,96777,4,981,Good,2,Damage,13/12/2023,Standard,0.29,6,False,Unknown,Poor,Job Change,11/08/2024,29,65612,Unemployed,True,Own,Single-family home,False,Urban,Public transportation,15/06/2023,422
2198,1,0,0,1,88248,1,987,Excellent,0,Accident,09/04/2024,,,1,False,Good,Medium,Moved,23/06/2024,66,292093,Unemployed,False,Rent,Apartment,True,Urban,Car,09/06/2023,239
2199,1,0,1,1,81377,7,872,Good,0,Accident,09/02/2024,,,18,False,Good,Poor,,,47,65204,Unemployed,True,Own,Single-family home,True,Suburban,Public transportation,21/05/2024,302
2200,1,1,0,0,50942,1,469,Good,1,Accident,07/09/2023,Standard,0.53,3,False,Fragile,Medium,Marriage,17/06/2023,38,70134,Unemployed,True,Own,Single-family home,False,Urban,Public transportation,06/08/2024,130
2201,1,1,0,1,67157,1,246,Poor,3,Accident,31/08/2023,Conflicting,0.13,6,False,Unknown,Poor,Moved,25/03/2025,48,70030,Unemployed,False,Rent,Apartment,False,Urban,Biking,07/08/2023,397
2202,0,1,1,1,59728,2,281,Excellent,3,Damage,12/10/2024,Conflicting,0.69,2,True,Good,Poor,Marriage,28/02/2024,41,70732,Unemployed,False,Own,Apartment,True,Urban,Public transportation,13/12/2023,387
2203,0,1,1,0,14387,2,523,Good,4,Damage,08/09/2024,Conflicting,0.45,2,False,Unknown,Medium,New Baby,02/12/2024,37,1586633,Unemployed,False,Rent,Apartment,True,Rural,Car,30/06/2023,319
2204,1,1,1,0,84356,1,501,Good,2,Accident,12/08/2024,Conflicting,0.22,12,False,Medium,Medium,Job Change,08/09/2024,54,66964,Unemployed,True,Own,Townhouse,True,Rural,Car,14/08/2023,307
2205,0,0,0,1,89754,2,538,Poor,4,,,Standard,0.6,2,True,Medium,Medium,Job Change,26/10/2023,21,66434,Unemployed,False,Rent,Single-family home,False,Rural,Car,04/02/2024,276
2206,1,1,0,0,68544,1,621,Average,4,Accident,22/05/2024,Fast,0.73,18,True,Medium,Poor,,,45,70592,Unemployed,True,Own,Townhouse,False,Suburban,Car,10/04/2023,212
2207,0,1,0,1,77598,2,896,Average,4,Damage,05/07/2023,Standard,0.22,8,False,Medium,Poor,Job Change,07/04/2023,61,73862,Unemployed,True,Own,Single-family home,True,Suburban,Public transportation,05/11/2024,325
2208,0,0,1,0,29807,1,314,Average,1,Theft,24/11/2024,Standard,0.83,4,True,Unknown,Medium,Marriage,12/07/2023,37,70574,Unemployed,False,Rent,Townhouse,False,Suburban,Public transportation,10/05/2023,405
2209,0,1,0,0,78953,1,309,Average,4,Damage,11/03/2024,Fast,0.64,1,True,Medium,Medium,New Baby,14/12/2023,41,68184,Unemployed,True,Rent,Single-family home,True,Suburban,Biking,28/07/2023,189
2210,0,0,0,1,23051,2,849,Good,0,,,,,3,False,Unknown,Poor,,,67,610520,Unemployed,True,Rent,Apartment,False,Rural,Car,29/01/2024,269
2211,1,0,0,0,30409,8,684,Good,3,Accident,18/07/2023,Standard,0.52,16,False,Fragile,Medium,,,66,75186,Unemployed,True,Own,Single-family home,True,Urban,Car,10/03/2024,270
2212,0,1,0,1,50074,3,388,Excellent,0,Damage,01/10/2023,,,19,False,Good,High,,,68,69878,Unemployed,True,Own,Single-family home,False,Urban,Walking,28/11/2024,342
2213,1,0,1,0,84571,1,162,Excellent,2,Accident,03/04/2025,Fast,0.65,6,False,Unknown,Poor,Moved,13/07/2024,49,73426,Unemployed,True,Rent,Apartment,True,Urban,Public transportation,20/04/2023,239
2214,1,0,0,1,61247,6,634,Average,1,Accident,22/11/2023,Fast,0.95,6,True,Good,Medium,Marriage,18/07/2023,58,73760,Unemployed,False,Rent,Apartment,False,Urban,Car,15/10/2023,405
2215,0,1,1,1,22463,3,817,Poor,4,Damage,14/09/2024,Conflicting,0.42,3,False,Fragile,Medium,New Baby,08/10/2024,53,73302,Unemployed,True,Own,Apartment,False,Suburban,Car,08/02/2023,328
2216,0,1,1,1,27312,4,107,Average,0,Damage,27/12/2024,,,4,False,Fragile,Poor,,,70,75114,Unemployed,True,Own,Single-family home,True,Suburban,Public transportation,07/01/2023,334
2217,0,1,0,0,69072,6,445,Poor,0,Damage,29/06/2023,,,15,False,Fragile,Medium,New Baby,06/07/2023,51,131034,Unemployed,True,Rent,Single-family home,True,Urban,Walking,28/01/2024,244
2218,1,0,1,0,70314,0,115,Average,2,Accident,18/10/2023,Fast,0.82,0,False,Unknown,High,Moved,13/05/2023,53,256017,Unemployed,True,Rent,Single-family home,False,Urban,Car,05/02/2023,233
2219,0,1,0,0,67829,0,728,Excellent,1,Damage,26/06/2023,Standard,0.23,0,False,Medium,Poor,New Baby,19/01/2024,19,41839,Unemployed,True,Rent,Single-family home,True,Rural,Public transportation,10/07/2023,305
2220,1,0,0,1,15770,6,419,Good,3,Accident,22/09/2023,Standard,0.47,8,False,Unknown,High,Job Change,10/12/2024,32,90842,Unemployed,True,Own,Apartment,False,Urban,Public transportation,20/07/2023,349
2221,1,0,0,1,16950,1,189,Poor,4,Accident,13/10/2023,Fast,0.44,1,False,Unknown,Poor,Marriage,13/10/2023,51,65632,Unemployed,True,Own,Apartment,False,Urban,Walking,23/06/2024,297
2222,0,1,1,0,84617,4,506,Excellent,4,Damage,31/07/2024,Conflicting,0.25,4,False,Unknown,High,Moved,16/02/2025,53,68224,Unemployed,False,Own,Single-family home,False,Suburban,Car,03/04/2024,295
2223,1,0,0,0,53710,2,545,Poor,4,Accident,09/08/2023,Fast,0.49,3,False,Unknown,Poor,Job Change,09/01/2023,23,73562,Unemployed,True,Own,Single-family home,False,Urban,Public transportation,29/03/2025,161
2224,0,0,0,1,30513,4,285,Poor,4,,,Standard,0.28,10,False,Unknown,Poor,,,56,609165,Unemployed,False,Own,Single-family home,False,Urban,Walking,10/12/2023,397
2225,0,1,1,0,51477,9,244,Good,1,Damage,26/11/2023,Standard,0.97,11,False,Fragile,High,,,59,2146056,Unemployed,True,Own,Single-family home,True,Urban,Public transportation,14/05/2024,352
2226,1,0,0,1,78850,6,540,Good,2,Accident,08/01/2025,Conflicting,0.96,7,False,Fragile,Poor,,,68,72004,Unemployed,True,Own,Townhouse,False,Urban,Car,27/09/2023,250
2227,0,1,0,1,59473,2,304,Poor,2,Damage,30/11/2023,Fast,0.9,2,False,Unknown,Poor,,,68,67352,Unemployed,True,Rent,Apartment,False,Urban,Walking,18/08/2024,245
2228,1,0,1,0,82961,2,164,Excellent,4,Accident,27/05/2024,Fast,0.49,3,False,Unknown,Poor,Moved,01/07/2025,29,539886,Unemployed,True,Own,Apartment,True,Urban,Public transportation,28/03/2025,230
2229,1,0,0,0,31395,1,585,Good,2,Accident,22/02/2024,Fast,0.02,1,False,Fragile,Poor,Job Change,18/08/2024,20,65012,Unemployed,True,Own,Apartment,True,Urban,Biking,02/06/2025,391
2230,0,0,1,1,95935,3,593,Average,2,Theft,16/12/2023,Standard,0.12,13,False,Good,Poor,Moved,30/09/2023,62,68684,Unemployed,True,Own,Single-family home,True,Urban,Biking,07/12/2024,216
2231,0,1,0,1,72773,3,592,Average,3,Damage,04/11/2024,Standard,0.33,7,True,Good,High,,,35,2536154,Unemployed,False,Own,Apartment,False,Suburban,Public transportation,13/11/2024,318
2232,0,1,0,0,37067,3,602,Good,4,Damage,14/12/2024,Fast,0.35,3,False,Medium,Medium,,,57,940625,Unemployed,True,Rent,Townhouse,True,Urban,Biking,27/09/2024,221
2233,0,1,0,1,12986,2,583,Average,3,Damage,26/03/2024,Standard,0.03,2,False,Good,Medium,New Baby,19/06/2024,38,71976,Unemployed,True,Own,Townhouse,True,Urban,Biking,01/06/2024,212
2234,1,0,0,0,90963,5,397,Poor,2,Accident,13/03/2025,Standard,0.53,5,True,Medium,Medium,Job Change,14/12/2023,32,73552,Unemployed,True,Own,Single-family home,False,Urban,Biking,03/02/2024,317
2235,1,0,0,0,56526,1,345,Average,0,Accident,04/10/2023,,,1,False,Good,High,,,50,76883,Unemployed,False,Rent,Single-family home,False,Urban,Public transportation,06/03/2024,370
2236,1,1,1,0,36406,8,217,Excellent,4,Accident,01/10/2024,Conflicting,0.09,14,False,Medium,High,New Baby,27/12/2023,52,72792,Unemployed,False,Rent,Townhouse,False,Urban,Public transportation,30/06/2023,141
2237,0,1,1,0,81979,1,723,Poor,3,Damage,23/07/2023,Fast,0.28,1,False,Unknown,Medium,Job Change,21/07/2024,43,52610,Unemployed,False,Rent,Single-family home,True,Urban,Public transportation,08/11/2024,313
2238,0,1,1,1,11913,2,609,Excellent,3,Damage,27/06/2023,Fast,0.34,3,False,Medium,Poor,Moved,14/12/2023,25,73200,Unemployed,True,Own,Apartment,True,Rural,Car,19/06/2024,261
2239,0,1,0,1,90501,2,914,Average,2,Damage,24/03/2024,Conflicting,0.03,11,False,Good,Medium,New Baby,04/01/2024,53,84759,Unemployed,False,Rent,Apartment,True,Rural,Public transportation,27/06/2024,487
2240,0,1,1,0,51612,2,921,Excellent,0,Damage,10/10/2024,,,11,False,Fragile,High,Moved,04/06/2023,65,7325673,Unemployed,True,Own,Apartment,False,Urban,Public transportation,29/06/2023,202
2241,1,0,0,0,38919,2,860,Average,0,Accident,28/12/2023,,,3,False,Medium,Medium,,,47,95112,Unemployed,False,Rent,Townhouse,False,Urban,Public transportation,05/04/2023,152
2242,0,0,0,1,11245,9,583,Average,3,,,Fast,0.9,15,False,Medium,High,New Baby,10/01/2023,40,72156,Unemployed,True,Own,Apartment,False,Urban,Public transportation,12/07/2024,425
2243,1,1,1,0,20336,8,734,Poor,4,Accident,22/04/2024,Conflicting,0.88,15,False,Good,Medium,Job Change,04/11/2023,59,68132,Unemployed,True,Own,Single-family home,False,Urban,Car,07/01/2024,265
2244,1,1,1,0,84006,5,892,Poor,4,Accident,27/11/2024,Standard,0.23,5,False,Unknown,Poor,,,61,1711577,Unemployed,False,Rent,Apartment,False,Suburban,Public transportation,08/01/2023,247
2245,1,0,0,0,14812,3,925,Good,2,Accident,20/10/2023,Fast,0.45,3,False,Unknown,Poor,Job Change,16/03/2025,31,70866,Unemployed,True,Own,Single-family home,True,Urban,Car,11/04/2024,265
2246,0,0,1,0,11571,1,985,Excellent,0,Theft,21/05/2023,,,1,False,Fragile,High,Moved,21/06/2024,31,68270,Unemployed,True,Own,Single-family home,True,Suburban,Car,27/01/2025,351
2247,0,1,1,0,99060,0,633,Excellent,0,Damage,12/08/2024,,,0,False,Good,High,New Baby,16/06/2024,19,74792,Unemployed,False,Rent,Apartment,False,Rural,Biking,18/01/2024,319
2248,1,1,1,0,75755,4,287,Excellent,2,Accident,06/12/2023,Fast,0.26,4,False,Unknown,Medium,Job Change,22/05/2024,54,35854,Unemployed,True,Rent,Townhouse,False,Urban,Public transportation,02/10/2025,329
2249,1,0,0,1,24874,3,551,Excellent,2,Accident,18/03/2025,Standard,0.85,3,False,Fragile,High,Job Change,15/08/2023,22,67588,Unemployed,True,Own,Townhouse,False,Urban,Public transportation,01/04/2024,396
2250,1,1,0,0,63597,7,531,Average,4,Accident,20/02/2024,Conflicting,0.55,10,False,Good,Medium,Marriage,01/08/2024,55,826700,Unemployed,True,Own,Apartment,True,Urban,Car,05/10/2024,184
2251,0,1,0,0,73794,8,297,Average,0,Damage,23/09/2023,,,19,False,Good,Poor,,,62,65474,Unemployed,True,Own,Townhouse,True,Urban,Public transportation,22/12/2024,567
2252,1,0,1,1,77990,8,523,Excellent,4,Accident,09/01/2025,Conflicting,0.92,8,False,Unknown,Medium,,,58,5931345,Unemployed,True,Rent,Townhouse,False,Rural,Car,12/08/2024,302
2253,1,1,1,0,83579,4,482,Poor,0,Accident,06/10/2023,,,10,False,Good,Poor,,,64,1314361,Unemployed,True,Rent,Single-family home,False,Urban,Walking,07/05/2024,251
2254,0,0,0,1,30756,8,839,Average,3,,,Conflicting,0.17,10,False,Medium,High,Marriage,30/03/2025,31,74824,Unemployed,True,Own,Apartment,True,Urban,Car,03/03/2024,80
2255,0,1,0,0,21116,8,862,Good,2,Damage,15/10/2023,Standard,0.54,8,False,Medium,Poor,,,56,73314,Unemployed,True,Own,Apartment,False,Suburban,Car,30/03/2024,449
2256,1,1,1,0,53273,1,413,Poor,3,Accident,30/11/2024,Fast,0.96,9,True,Unknown,Poor,Marriage,20/08/2023,42,74252,Unemployed,True,Own,Single-family home,True,Urban,Biking,09/10/2024,251
2257,1,1,0,1,82055,0,879,Good,3,Accident,01/10/2024,Conflicting,0.9,0,False,Medium,High,Job Change,21/02/2024,37,33821,Unemployed,True,Rent,Single-family home,False,Urban,Car,13/09/2024,391
2258,0,1,0,0,86676,0,436,Excellent,1,Damage,31/07/2024,Fast,0.92,0,False,Medium,Poor,Job Change,02/05/2024,19,461267,Unemployed,True,Own,Single-family home,False,Urban,Public transportation,08/04/2023,304
2259,1,0,1,1,71750,1,858,Average,2,Accident,21/10/2024,Standard,0.03,1,False,Good,Poor,,,56,69206,Unemployed,False,Rent,Single-family home,True,Urban,Public transportation,02/08/2024,263
2260,1,0,0,1,30365,4,893,Excellent,4,Accident,25/09/2024,Conflicting,0.6,4,False,Good,Medium,New Baby,17/08/2024,23,74310,Unemployed,False,Rent,Apartment,False,Urban,Biking,29/08/2023,146
2261,1,1,0,0,19394,2,902,Average,4,Accident,24/10/2024,Fast,0.71,2,False,Good,Poor,Marriage,29/12/2024,34,652324,Unemployed,True,Rent,Single-family home,False,Urban,Biking,04/02/2024,221
2262,1,0,1,1,98125,9,300,Good,2,Accident,27/11/2024,Fast,0.84,10,False,Medium,High,New Baby,09/04/2023,42,67224,Unemployed,True,Rent,Single-family home,True,Urban,Walking,28/06/2024,347
2263,0,0,1,1,48808,8,683,Average,3,Theft,24/01/2025,Fast,0.03,14,False,Good,Medium,New Baby,02/03/2024,45,1211188,Unemployed,False,Own,Townhouse,True,Urban,Public transportation,06/02/2024,267
2264,0,1,0,1,27817,0,582,Average,1,Damage,03/04/2025,Standard,0.73,0,False,Good,Poor,New Baby,03/05/2024,19,71180,Unemployed,True,Own,Single-family home,True,Urban,Car,22/11/2023,456
2265,0,1,0,1,11593,1,343,Excellent,3,Damage,04/12/2023,Conflicting,0.52,1,False,Unknown,High,Marriage,05/06/2023,52,9450323,Unemployed,True,Own,Single-family home,True,Rural,Car,01/01/2024,265
2266,1,1,0,1,88157,1,221,Average,3,Accident,15/05/2023,Conflicting,0.49,7,False,Medium,Poor,,,54,71242,Unemployed,True,Own,Single-family home,False,Urban,Public transportation,24/03/2025,162
2267,0,1,1,1,36784,2,533,Excellent,1,Damage,14/09/2024,Fast,0.75,2,False,Good,Medium,Marriage,05/02/2024,22,52944,Unemployed,False,Rent,Townhouse,False,Urban,Biking,23/11/2023,452
2268,0,0,1,0,89780,0,328,Excellent,0,Theft,07/10/2024,,,0,False,Unknown,High,,,18,69718,Unemployed,True,Own,Apartment,False,Rural,Walking,19/07/2024,142
2269,1,0,0,1,62118,9,692,Good,0,Accident,05/01/2024,,,16,False,Good,Poor,Marriage,16/09/2024,57,71956,Unemployed,True,Rent,Townhouse,False,Rural,Car,27/03/2024,0
2270,0,1,0,1,40300,6,401,Excellent,4,Damage,30/12/2024,Fast,0.71,7,True,Fragile,Poor,Job Change,02/11/2025,29,67822,Unemployed,True,Own,Townhouse,True,Suburban,Public transportation,04/08/2023,361
2271,1,0,0,0,96986,8,361,Excellent,4,Accident,02/01/2024,Standard,0.98,11,False,Good,High,New Baby,04/07/2023,53,67594,Unemployed,True,Own,Apartment,True,Urban,Public transportation,28/04/2024,313
2272,1,0,1,0,22309,1,649,Poor,3,Accident,13/03/2024,Standard,0.67,1,False,Good,High,,,62,67852,Unemployed,True,Own,Townhouse,True,Urban,Car,09/02/2024,226
2273,0,1,1,1,43263,0,394,Average,0,Damage,05/02/2025,,,0,False,Fragile,Poor,Marriage,30/03/2025,40,66492,Unemployed,True,Own,Single-family home,False,Urban,Public transportation,28/05/2023,171
2274,0,1,0,1,85671,3,780,Excellent,0,Damage,30/07/2024,,,10,False,Fragile,Poor,,,64,70742,Unemployed,True,Rent,Single-family home,True,Suburban,Biking,17/02/2025,356
2275,0,0,0,1,52538,8,206,Average,2,,,Conflicting,0.38,8,False,Medium,Medium,Job Change,16/01/2025,48,65072,Unemployed,True,Own,Townhouse,True,Urban,Car,14/02/2025,169
2276,1,1,0,1,17848,2,451,Good,0,Accident,30/08/2023,,,6,False,Fragile,Medium,Marriage,10/10/2024,28,70428,Unemployed,True,Own,Single-family home,False,Urban,Public transportation,21/08/2024,313
2277,0,0,0,1,30425,0,912,Poor,2,,,Fast,0.62,0,False,Unknown,Medium,Marriage,14/05/2023,27,65950,Unemployed,True,Own,Apartment,True,Urban,Public transportation,04/04/2024,94
2278,1,0,1,1,44884,1,338,Excellent,1,Accident,14/12/2023,Standard,0.23,1,True,Unknown,High,Marriage,22/07/2024,20,6678678,Unemployed,False,Rent,Single-family home,False,Urban,Car,27/01/2024,340
2279,0,1,0,1,57323,8,603,Average,4,Damage,11/09/2024,Conflicting,0.26,12,False,Medium,High,,,31,67138,Unemployed,True,Own,Apartment,True,Urban,Biking,24/08/2024,315
2280,1,1,1,0,86599,4,798,Average,1,Accident,16/12/2023,Conflicting,0.13,8,True,Medium,High,,,33,862987,Unemployed,True,Rent,Townhouse,False,Suburban,Car,23/01/2024,427
2281,1,0,0,1,28940,1,120,Average,3,Accident,07/04/2024,Fast,0.48,1,True,Fragile,Medium,,,27,66530,Unemployed,True,Own,Apartment,False,Suburban,Public transportation,05/09/2023,250
2282,0,1,0,0,82646,2,285,Good,4,Damage,15/02/2025,Conflicting,0.34,4,False,Fragile,Poor,New Baby,16/09/2023,46,161705,Unemployed,True,Own,Single-family home,True,Urban,Public transportation,17/03/2025,316
